us,Red,IR,Ratio,Ambient,drdt,ddrdt,Notes
1745427830054,2218,6926,0.3202
1745427830086,2221,6934,0.3204
1745427830119,2235,6960,0.3211
1745427830150,2257,7001,0.3224
1745427830183,2283,7041,0.3242
1745427830232,2303,7063,0.3260
1745427830240,2311,7057,0.3274
1745427830263,2305,7025,0.3282
1745427830312,2288,6978,0.3279
1745427830364,2264,6936,0.3264
1745427830393,2241,6911,0.3242
1745427830406,2227,6906,0.3224
1745427830429,2228,6915,0.3222
1745427830453,2245,6929,0.3241
1745427830484,2272,6937,0.3275
1745427830557,2296,6933,0.3311
1745427830590,2308,6919,0.3336
1745427830591,2305,6897,0.3342
1745427830609,2286,6869,0.3327
1745427830640,2255,6840,0.3297
1745427830676,2220,6813,0.3258
1745427830721,2186,6791,0.3219
1745427830742,2161,6774,0.3190
1745427830774,2148,6763,0.3177
1745427830805,2148,6759,0.3178
1745427830842,2158,6765,0.3189
1745427830858,2175,6784,0.3206
1745427830889,2198,6816,0.3224
1745427830919,2222,6857,0.3241
1745427830948,2245,6899,0.3255
1745427830982,2263,6934,0.3264
1745427831016,2276,6955,0.3272
1745427831048,2284,6960,0.3282
1745427831094,2292,6949,0.3299
1745427831129,2300,6926,0.3321
1745427831167,2306,6895,0.3344
1745427831173,2307,6864,0.3361
1745427831203,2302,6841,0.3366
1745427831240,2293,6831,0.3357
1745427831267,2281,6832,0.3338
1745427831299,2266,6841,0.3313
1745427831328,2249,6848,0.3284
1745427831365,2229,6848,0.3255
1745427831403,2207,6837,0.3227
1745427831420,2183,6818,0.3202
1745427831458,2163,6795,0.3183
1745427831489,2150,6775,0.3173
1745427831518,2146,6763,0.3174
1745427831553,2150,6763,0.3179
1745427831595,2156,6774,0.3183
1745427831608,2159,6795,0.3178
1745427831638,2156,6820,0.3162
1745427831686,2148,6847,0.3137
1745427831698,2135,6871,0.3108
1745427831746,2121,6889,0.3078
1745427831758,2105,6896,0.3053
1745427831794,2091,6887,0.3036
1745427831846,2080,6865,0.3029
1745427831863,2071,6832,0.3031
1745427831903,2064,6793,0.3039
1745427831923,2058,6752,0.3048
1745427831953,2054,6717,0.3058
1745427831994,2054,6695,0.3067
1745427832028,2061,6692,0.3079
1745427832086,2079,6708,0.3099
1745427832106,2108,6734,0.3130
1745427832107,2145,6761,0.3173
1745427832146,2184,6780,0.3221
1745427832173,2216,6790,0.3263
1745427832217,2234,6793,0.3288
1745427832253,2233,6788,0.3289
1745427832278,2213,6777,0.3265
1745427832313,2178,6764,0.3220
1745427832338,2138,6753,0.3167
1745427832358,2102,6751,0.3114
1745427832388,2076,6761,0.3070
1745427832421,2060,6780,0.3039
1745427832453,2054,6801,0.3020
1745427832485,2052,6815,0.3011
1745427832510,2053,6818,0.3011
1745427832555,2055,6811,0.3017
